LANDUSE,_COL2,ID,LUAS,FID_1,KELURAHAN,KECAMATAN,NAMA_DESA,SAMUDERA
Permukiman,213,3,19.059999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.910000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.240000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,9.529999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,8.550000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.580000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.070000000000000,0,,,,
Permukiman,213,3,2.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.050000000000000,0,,,,
Permukiman,213,3,0.890000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,45.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,11.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,10.740000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.400000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,38.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.000000000000000,0,,,,
Permukiman,213,3,11.279999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.580000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.310000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.050000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.710000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.090000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,5.550000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,9.830000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,31.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.330000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,4.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,4.090000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.130000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,4.390000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,7.540000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,48.950000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,66.079999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.190000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,13.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.400000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.590000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.310000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.880000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.760000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.250000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.760000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.640000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.950000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,10.039999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,8.869999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.620000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,30.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.980000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,20.379999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.100000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,24.239999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.010000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.360000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,8.650000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.800000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.180000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,3.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.150000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.400000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.190000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.000000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.390000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,12.199999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,16.469999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.980000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,17.859999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,42.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.500000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,622.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,2.810000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.330000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,0.560000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Permukiman,213,3,1.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.820000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.480000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.180000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.870000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.920000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.940000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.240000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,31.850000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.590000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.300000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.980000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,12.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,12.810000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,19.000000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,6.800000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,10.100000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,16.469999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,15.859999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.300000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.780000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.410000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.200000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.010000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,18.050000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,71.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,34.359999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.400000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,20.050000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.550000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,20.289999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,9.539999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,13.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,14.289999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.610000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.720000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.420000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.930000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.840000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.859999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,16.010000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.870000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.200000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.500000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,11.100000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.930000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.820000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,16.730000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,6.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.200000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.150000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.950000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.290000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.770000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.880000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.930000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.190000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.810000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.730000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.420000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.720000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,25.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.460000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.420000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.620000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,30.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,43.829999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.800000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.460000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,9.619999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.760000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,16.739999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.830000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.480000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.410000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,6.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.550000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,22.309999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.410000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.240000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.920000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.760000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,25.480000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.580000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
